state_code,county,tract,block,aian,api,black,hispanic,other,white
33,001,965100,1000,0,0,0,0,0,0
33,001,965100,1001,0,1,0,0,0,11
33,001,965100,1002,0,0,0,0,0,0
33,001,965100,1003,0,0,0,0,0,0
33,001,965100,1004,0,4,0,0,0,59
33,001,965100,1005,0,0,0,0,0,70
33,001,965100,1006,0,0,0,0,0,12
33,001,965100,1007,0,0,0,0,0,1
33,001,965100,1008,0,0,0,0,0,17
33,001,965100,1009,0,0,0,0,1,10
33,001,965100,1010,0,0,0,0,0,7
33,001,965100,1011,0,0,0,0,0,0
33,001,965100,1012,0,0,0,0,0,0
33,001,965100,1013,0,0,0,0,0,23
33,001,965100,1014,0,0,0,0,0,40
33,001,965100,1015,0,3,0,0,0,75
33,001,965100,1016,0,0,0,0,0,7
33,001,965100,1017,0,0,0,0,1,1
33,001,965100,1018,0,0,0,0,0,42
33,001,965100,1019,0,0,0,0,0,0
33,001,965100,1020,0,0,0,1,0,7
33,001,965100,1021,0,0,0,1,0,31
33,001,965100,1022,0,0,0,0,0,9
33,001,965100,1023,0,0,0,0,0,28
33,001,965100,1024,0,0,0,4,0,99
33,001,965100,1025,0,0,0,0,0,0
33,001,965100,1026,0,0,0,0,0,0
33,001,965100,1027,0,0,0,0,1,92
33,001,965100,1028,0,0,0,0,0,52
33,001,965100,1029,0,0,0,0,0,27
33,001,965100,1030,0,0,0,0,0,59
33,001,965100,1031,0,0,0,0,0,63
33,001,965100,1032,0,0,0,0,0,62
33,001,965100,1033,0,0,0,3,0,27
33,001,965100,1034,0,0,0,0,0,13
33,001,965100,1035,0,0,0,1,0,20
33,001,965100,1036,0,0,0,0,0,0
33,001,965100,1037,0,0,0,0,0,4
33,001,965100,1038,0,0,0,0,0,0
33,001,965100,1039,0,0,0,0,0,4
33,001,965100,1040,0,0,0,0,0,0
33,001,965100,1041,0,0,0,0,0,2
33,001,965100,1042,0,0,0,0,0,0
33,001,965100,1043,0,0,0,0,0,0
33,001,965100,1044,0,0,0,0,0,0
33,001,965100,1045,0,0,0,0,0,0
