state_code,county,tract,block,aapi,aian,black,hispanic,multi,other,white
02,013,000100,1000,0,0,0,0,0,0,0
02,013,000100,1001,0,0,0,0,0,0,0
02,013,000100,1002,0,0,0,0,0,0,0
02,013,000100,1003,0,0,0,0,0,0,0
02,013,000100,1004,0,0,0,0,0,0,0
02,013,000100,1005,0,0,0,0,0,0,0
02,013,000100,1006,0,0,0,0,0,0,1
02,013,000100,1007,0,0,0,0,0,0,0
02,013,000100,1008,0,0,0,0,0,0,0
02,013,000100,1009,0,0,0,0,0,0,0
02,013,000100,1010,0,0,0,0,0,0,0
02,013,000100,1011,0,0,0,0,0,0,0
02,013,000100,1012,0,0,0,0,0,0,0
02,013,000100,1013,1,0,0,0,1,0,7
02,013,000100,1014,2,1,1,0,0,0,9
02,013,000100,1015,0,0,0,0,0,0,0
02,013,000100,1016,0,0,0,0,0,0,0
02,013,000100,1017,0,0,0,0,0,0,6
02,013,000100,1018,0,0,0,0,0,0,0
02,013,000100,1019,1,0,0,0,0,0,3
02,013,000100,1020,0,0,0,0,0,0,7
02,013,000100,1021,0,0,0,0,0,0,2
02,013,000100,1022,0,0,0,0,0,0,0
02,013,000100,1023,0,3,0,0,0,0,1
02,013,000100,1024,0,0,0,0,0,0,0
02,013,000100,1025,0,3,2,0,0,0,13
02,013,000100,1026,0,1,0,0,0,0,0
02,013,000100,1027,2,0,0,2,0,0,4
02,013,000100,1028,0,0,0,0,0,0,0
02,013,000100,1029,0,0,0,0,0,0,0
02,013,000100,1030,0,2,0,0,0,0,0
02,013,000100,1031,0,4,0,0,0,0,8
02,013,000100,1032,0,0,0,0,0,0,0
02,013,000100,1033,0,0,0,0,0,0,0
02,013,000100,1034,0,0,0,0,0,0,0
02,013,000100,1035,0,0,0,0,0,0,1
02,013,000100,1036,0,0,0,0,0,0,0
02,013,000100,1037,0,0,0,0,0,0,0
02,013,000100,1038,0,0,0,0,0,0,0
02,013,000100,1039,0,0,0,0,0,0,0
02,013,000100,1040,0,0,0,0,0,0,0
02,013,000100,1041,0,0,0,0,0,0,0
02,013,000100,1042,0,0,0,0,0,0,0
02,013,000100,1043,0,0,0,0,0,0,0
02,013,000100,1044,0,0,0,0,0,0,0
02,013,000100,1045,0,0,0,0,0,0,0
02,013,000100,1046,0,0,0,0,0,0,6
02,013,000100,1047,0,5,0,0,6,0,7
02,013,000100,1048,0,0,0,0,0,0,0
02,013,000100,1049,0,0,0,0,0,0,0
02,013,000100,1050,0,0,0,0,0,0,0
02,013,000100,1051,0,0,0,0,0,0,0
02,013,000100,1052,277,111,15,147,11,0,152
02,013,000100,1053,0,0,0,0,0,0,0
02,013,000100,1054,0,0,0,0,0,0,0
02,013,000100,1055,0,0,0,0,0,0,0
02,013,000100,1056,0,0,0,0,0,0,0
02,013,000100,1057,0,0,0,0,0,0,0
02,013,000100,1058,0,0,0,0,0,0,0
02,013,000100,1059,0,0,0,0,0,0,0
02,013,000100,1060,0,0,0,0,0,0,0
02,013,000100,1061,0,0,0,0,0,0,0
02,013,000100,1062,0,13,0,0,0,0,0
02,013,000100,1063,0,9,0,0,0,0,1
02,013,000100,1064,0,7,0,0,0,0,0
02,013,000100,1065,0,6,0,1,0,0,3
02,013,000100,1066,0,0,0,0,0,0,0
02,013,000100,1067,0,0,0,0,0,0,0
02,013,000100,1068,0,0,0,0,0,0,0
02,013,000100,1069,0,0,0,0,0,0,0
02,013,000100,1070,0,0,0,0,0,0,0
02,013,000100,1071,0,0,0,0,0,0,0
02,013,000100,1072,0,0,0,0,0,0,0
02,013,000100,1073,0,0,0,0,0,0,0
02,013,000100,1074,0,0,0,0,0,0,0
02,013,000100,1985,0,0,0,0,0,0,0
02,013,000100,1986,0,0,0,0,0,0,0
02,013,000100,1987,0,0,0,0,0,0,0
02,013,000100,1988,0,0,0,0,0,0,0
02,013,000100,1989,0,0,0,0,0,0,0
02,013,000100,1990,0,0,0,0,0,0,0
02,013,000100,1991,0,0,0,0,0,0,0
02,013,000100,1992,0,0,0,0,0,0,0
02,013,000100,1993,0,0,0,0,0,0,0
02,013,000100,1994,0,0,0,0,0,0,0
02,013,000100,1995,0,0,0,0,0,0,0
02,013,000100,1996,0,0,0,0,0,0,0
02,013,000100,1997,0,0,0,0,0,0,0
02,013,000100,1998,0,0,0,0,0,0,0
02,013,000100,1999,0,0,0,0,0,0,0
02,013,000100,2000,0,0,0,0,0,0,0
02,013,000100,2001,0,0,0,0,0,0,0
02,013,000100,2002,1,0,0,0,0,0,3
02,013,000100,2003,0,0,0,0,0,0,0
02,013,000100,2004,0,0,0,0,0,0,0
02,013,000100,2005,0,0,0,0,0,0,0
02,013,000100,2006,0,0,0,0,0,0,0
02,013,000100,2007,0,0,0,0,0,0,0
02,013,000100,2008,0,0,0,0,0,0,0
02,013,000100,2009,0,0,0,0,0,0,0
02,013,000100,2010,0,0,0,0,0,0,0
02,013,000100,2011,0,0,0,0,0,0,0
02,013,000100,2012,0,0,0,0,0,0,0
02,013,000100,2013,2,12,0,0,4,0,3
02,013,000100,2014,0,9,0,0,0,0,1
02,013,000100,2015,0,17,0,0,1,0,5
02,013,000100,2016,0,6,0,0,0,0,1
02,013,000100,2017,0,0,0,0,0,0,0
02,013,000100,2018,0,0,0,0,0,0,0
02,013,000100,2019,0,21,0,0,0,0,1
02,013,000100,2020,0,0,0,0,0,0,0
02,013,000100,2021,0,0,0,0,0,0,0
02,013,000100,2022,0,0,0,0,0,0,0
02,013,000100,2023,0,0,0,0,0,0,0
02,013,000100,2024,0,0,0,0,0,0,0
02,013,000100,2025,0,0,0,0,0,0,0
02,013,000100,2026,8,294,0,2,11,0,51
02,013,000100,2027,0,7,0,0,0,0,2
02,013,000100,2028,49,0,1,3,8,0,7
02,013,000100,2029,8,0,0,0,0,0,6
02,013,000100,2030,147,1,10,49,6,2,38
02,013,000100,2031,0,17,0,0,0,0,0
02,013,000100,2032,0,4,0,0,2,0,4
02,013,000100,2033,0,0,0,0,0,0,0
02,013,000100,2034,0,1,0,0,0,0,0
02,013,000100,2035,0,46,0,0,3,0,5
02,013,000100,2036,0,0,0,0,0,0,0
02,013,000100,2037,0,0,0,0,0,0,0
02,013,000100,2038,0,0,0,0,0,0,0
02,013,000100,2039,0,0,0,0,0,0,0
02,013,000100,2040,0,0,0,0,0,0,0
02,013,000100,2041,0,0,0,0,0,0,0
02,013,000100,2042,0,0,0,0,0,0,0
02,013,000100,2043,0,0,0,0,0,0,0
02,013,000100,2044,0,0,0,0,0,0,0
02,013,000100,2045,0,0,0,0,0,0,0
02,013,000100,2046,0,0,0,0,0,0,0
02,013,000100,2047,0,0,0,0,0,0,0
02,013,000100,2976,0,0,0,0,0,0,0
02,013,000100,2977,0,0,0,0,0,0,0
02,013,000100,2978,0,0,0,0,0,0,0
02,013,000100,2979,0,0,0,0,0,0,0
02,013,000100,2980,0,0,0,0,0,0,0
02,013,000100,2981,0,0,0,0,0,0,0
02,013,000100,2982,0,0,0,0,0,0,0
02,013,000100,2983,0,0,0,0,0,0,0
02,013,000100,2984,0,0,0,0,0,0,0
02,013,000100,2985,0,0,0,0,0,0,0
02,013,000100,2986,0,0,0,0,0,0,0
02,013,000100,2987,0,0,0,0,0,0,0
02,013,000100,2988,0,0,0,0,0,0,0
02,013,000100,2989,0,0,0,0,0,0,0
02,013,000100,2990,0,0,0,0,0,0,0
02,013,000100,2991,0,0,0,0,0,0,0
02,013,000100,2992,0,0,0,0,0,0,0
02,013,000100,2993,0,0,0,0,0,0,0
02,013,000100,2994,0,0,0,0,0,0,0
02,013,000100,2995,0,0,0,0,0,0,0
02,013,000100,2996,0,0,0,0,0,0,0
02,013,000100,2997,0,0,0,0,0,0,0
02,013,000100,2998,0,0,0,0,0,0,0
02,013,000100,2999,0,0,0,0,0,0,0
02,013,000100,3000,0,0,0,0,0,0,0
02,013,000100,3001,0,0,0,0,0,0,0
02,013,000100,3002,0,0,0,0,0,0,0
02,013,000100,3003,0,0,0,0,0,0,0
02,013,000100,3004,1,50,0,2,4,0,8
02,013,000100,3005,0,61,0,6,0,0,9
02,013,000100,3006,0,122,0,0,0,0,23
02,013,000100,3007,4,47,0,1,0,0,43
02,013,000100,3008,0,12,0,0,0,0,5
02,013,000100,3009,0,0,0,0,0,0,0
02,013,000100,3010,8,92,0,30,14,1,46
02,013,000100,3011,0,6,0,0,0,0,1
02,013,000100,3012,0,3,0,0,0,0,3
02,013,000100,3013,0,6,0,0,3,0,1
02,013,000100,3014,0,0,0,0,0,0,0
02,013,000100,3015,0,0,0,0,0,0,0
02,013,000100,3016,0,0,0,0,0,0,0
02,013,000100,3017,0,0,0,0,0,0,0
02,013,000100,3018,0,0,0,0,0,0,0
02,013,000100,3019,209,0,13,90,5,0,23
02,013,000100,3020,0,0,0,0,0,0,1
02,013,000100,3021,0,0,0,0,0,0,0
02,013,000100,3996,0,0,0,0,0,0,0
02,013,000100,3997,0,0,0,0,0,0,0
02,013,000100,3998,0,0,0,0,0,0,0
02,013,000100,3999,0,0,0,0,0,0,0
02,016,000100,1000,0,0,0,0,0,0,0
02,016,000100,1001,0,3,0,0,0,0,3
02,016,000100,1002,0,0,0,0,0,0,17
02,016,000100,1003,0,0,0,0,0,0,0
02,016,000100,1004,0,0,0,0,0,0,0
02,016,000100,1005,0,0,0,0,0,0,0
02,016,000100,1006,0,60,0,0,0,0,3
02,016,000100,1007,0,0,0,0,0,0,0
02,016,000100,1008,0,0,0,0,0,0,0
02,016,000100,1009,1,1,0,0,1,0,5
02,016,000100,1010,0,0,0,0,0,0,0
02,016,000100,1011,0,0,0,0,0,0,0
02,016,000100,1012,0,0,0,0,0,0,0
02,016,000100,1013,0,51,0,0,1,0,1
02,016,000100,1014,0,0,0,0,0,0,0
02,016,000100,1015,0,24,0,0,0,0,5
02,016,000100,1016,0,28,0,0,0,0,4
02,016,000100,1017,0,21,0,0,0,0,0
02,016,000100,1018,0,0,0,0,0,0,0
02,016,000100,1019,0,0,0,0,0,0,0
02,016,000100,1020,0,0,0,0,0,0,0
02,016,000100,1021,0,15,0,0,0,0,3
