state,county,tract,block,aian,api,black,hispanic,other,white
09,001,000000,992,0,0,0,0,0,0
09,001,000000,993,0,0,0,0,0,0
09,001,000000,994,0,0,0,0,0,0
09,001,000000,995,0,0,0,0,0,0
09,001,000000,996,0,0,0,0,0,0
09,001,000000,997,0,0,0,0,0,0
09,001,000000,998,0,0,0,0,0,0
09,001,000000,999,0,0,0,0,0,0
09,001,010101,1000,0,0,0,0,0,1
09,001,010101,1001,0,18,1,14,3,295
09,001,010101,1002,0,0,0,0,0,20
09,001,010101,1003,0,0,0,0,0,59
09,001,010101,1004,0,5,0,2,1,139
09,001,010101,1005,0,0,0,0,0,0
09,001,010101,1006,0,9,1,0,1,79
09,001,010101,1007,0,0,0,0,0,16
09,001,010101,1008,0,3,0,0,1,111
09,001,010101,1999,0,0,0,0,0,0
09,001,010101,2000,0,0,0,0,0,0
09,001,010101,2001,0,0,0,0,0,84
09,001,010101,2002,0,0,0,0,0,9
09,001,010101,2003,0,16,0,10,1,266
09,001,010101,2004,0,0,0,0,4,17
09,001,010101,2005,0,0,0,0,0,19
09,001,010101,2006,0,0,0,0,0,46
09,001,010101,2007,0,0,0,0,0,35
09,001,010101,2008,0,0,0,0,0,0
09,001,010101,2009,0,16,0,0,0,229
09,001,010101,2010,0,0,0,0,0,33
09,001,010101,2997,0,0,0,0,0,0
09,001,010101,2998,0,0,0,0,0,0
09,001,010101,2999,0,0,0,0,0,0
09,001,010101,3000,0,4,0,0,0,11
09,001,010101,3001,0,0,0,0,0,0
09,001,010101,3002,1,11,5,11,2,255
09,001,010101,3003,0,0,0,0,0,0
09,001,010101,3004,0,0,0,0,0,0
09,001,010101,3005,0,2,4,7,0,135
09,001,010101,3006,0,0,0,3,0,21
09,001,010101,3007,0,0,0,0,0,11
09,001,010101,3008,0,0,0,1,0,9
09,001,010101,3009,0,2,0,0,0,46
09,001,010101,3010,0,0,3,0,0,4
09,001,010101,3011,0,0,0,1,0,58
09,001,010101,3012,0,0,0,0,0,25
09,001,010101,3013,0,0,1,3,0,59
09,001,010101,3014,0,8,0,7,0,60
09,001,010101,3015,0,0,0,0,1,61
09,001,010101,3016,0,0,0,0,0,14
09,001,010101,3017,0,0,0,0,0,0
09,001,010101,3018,0,0,1,3,1,157
09,001,010101,3019,0,4,0,0,0,19
09,001,010101,3020,0,0,0,0,0,0
09,001,010101,3021,0,0,0,0,0,0
09,001,010101,3022,0,0,0,0,0,0
09,001,010101,3023,0,20,2,8,6,413
09,001,010101,3024,0,0,0,1,0,13
09,001,010101,3025,0,0,0,0,0,0
09,001,010101,3999,0,0,0,0,0,0
09,001,010101,4000,0,0,0,2,0,27
09,001,010101,4001,1,14,6,20,3,115
09,001,010101,4002,0,0,0,0,0,2
09,001,010101,4003,0,1,0,2,0,92
09,001,010101,4004,0,0,0,0,0,59
09,001,010101,4005,0,0,0,0,0,2
09,001,010101,4006,0,0,0,0,0,34
09,001,010101,4007,0,1,0,1,0,19
09,001,010101,4008,0,0,0,12,4,20
09,001,010101,4009,0,1,0,5,5,48
09,001,010101,4010,0,4,1,0,0,60
09,001,010101,4011,0,0,0,0,0,0
09,001,010101,4012,0,0,0,0,0,0
09,001,010101,4013,0,0,0,7,5,142
09,001,010101,4014,0,4,0,0,2,73
09,001,010101,4015,0,8,0,2,0,131
09,001,010101,4016,0,12,1,7,4,241
09,001,010101,4017,0,1,1,0,0,311
09,001,010101,4018,0,0,0,0,0,0
09,001,010101,4019,0,0,0,0,0,19
09,001,010101,4020,0,0,0,0,0,0
09,001,010101,4021,0,0,4,1,0,66
09,001,010101,4998,0,0,0,0,0,0
09,001,010101,4999,0,0,0,0,0,0
09,001,010102,1000,0,1,0,0,0,18
09,001,010102,1001,0,1,1,1,3,32
09,001,010102,1002,0,0,0,2,0,88
09,001,010102,1003,0,0,0,2,0,25
