state_code,county,tract,block,aapi,aian,black,hispanic,multi,other,white
54,001,965500,1000,0,0,0,0,2,0,18
54,001,965500,1001,0,0,0,0,0,0,0
54,001,965500,1002,0,0,0,0,0,0,0
54,001,965500,1003,0,0,0,0,0,0,2
54,001,965500,1004,0,0,0,0,0,0,0
54,001,965500,1005,0,2,0,3,0,0,229
54,001,965500,1006,0,0,0,0,0,0,9
54,001,965500,1007,0,0,0,0,0,0,11
54,001,965500,1008,0,0,0,0,0,0,0
54,001,965500,1009,0,0,0,0,0,0,0
54,001,965500,1010,0,0,0,0,0,0,11
54,001,965500,1011,0,0,4,0,0,0,89
54,001,965500,1012,0,0,0,0,0,0,0
54,001,965500,1013,0,0,0,0,0,0,0
54,001,965500,1014,0,0,0,0,0,0,0
54,001,965500,1015,0,0,0,0,0,0,0
54,001,965500,1016,0,0,0,0,0,0,8
54,001,965500,1017,0,0,0,0,0,0,17
54,001,965500,1018,0,0,0,0,0,0,0
54,001,965500,1019,0,0,0,0,0,0,0
54,001,965500,1020,0,0,0,0,0,0,0
54,001,965500,1021,0,0,0,0,0,0,0
54,001,965500,1022,0,0,0,0,0,0,0
54,001,965500,1023,0,0,0,0,0,0,0
54,001,965500,1024,0,0,0,0,0,0,0
54,001,965500,1025,0,0,0,0,0,0,1
54,001,965500,1026,0,0,0,0,0,0,0
54,001,965500,1027,0,0,0,1,0,0,6
54,001,965500,1028,0,0,0,0,0,0,7
54,001,965500,1029,0,0,0,0,0,0,2
54,001,965500,1030,0,0,0,0,0,0,0
54,001,965500,1031,0,0,0,0,0,0,0
54,001,965500,1032,0,0,0,0,0,0,0
54,001,965500,1033,0,0,0,0,0,0,0
54,001,965500,1034,0,0,0,0,0,0,0
54,001,965500,1035,0,0,0,0,0,0,0
54,001,965500,1036,0,0,0,0,0,0,0
54,001,965500,1037,0,12,2,2,8,0,140
54,001,965500,1038,0,0,0,0,0,0,0
54,001,965500,1039,0,0,0,0,0,0,0
54,001,965500,1040,0,0,0,0,0,0,2
54,001,965500,1041,0,0,0,0,0,0,0
54,001,965500,1042,0,0,0,0,0,0,0
54,001,965500,1043,0,0,0,0,0,0,14
54,001,965500,1044,0,0,0,0,0,0,53
54,001,965500,1045,0,0,0,0,0,0,17
54,001,965500,1046,0,0,0,0,0,0,0
54,001,965500,1047,0,0,0,0,0,0,0
54,001,965500,1048,0,0,0,0,0,0,3
54,001,965500,1049,0,0,0,0,0,0,8
54,001,965500,1050,0,0,0,0,0,0,5
54,001,965500,1051,0,0,0,0,0,0,0
54,001,965500,1052,0,0,0,0,0,0,0
54,001,965500,1053,0,0,0,0,0,0,0
54,001,965500,1054,0,0,0,0,0,0,2
54,001,965500,1055,0,0,0,0,0,0,0
54,001,965500,1056,0,0,0,0,0,0,4
54,001,965500,1057,0,0,0,0,0,0,0
54,001,965500,1058,0,0,0,0,0,0,16
54,001,965500,1059,0,0,0,0,0,0,2
54,001,965500,1060,0,0,0,0,0,0,2
54,001,965500,1061,1,0,0,0,1,0,38
54,001,965500,2000,0,0,0,0,0,0,0
54,001,965500,2001,0,0,0,0,0,0,0
54,001,965500,2002,0,0,0,0,0,0,2
54,001,965500,2003,0,0,1,0,0,0,56
54,001,965500,2004,0,0,0,0,0,0,0
54,001,965500,2005,0,0,0,0,0,0,4
54,001,965500,2006,0,0,0,3,0,0,91
54,001,965500,2007,0,0,0,0,0,0,2
54,001,965500,2008,0,0,0,0,0,0,0
54,001,965500,2009,0,0,0,0,0,0,0
54,001,965500,2010,0,0,0,0,0,0,3
54,001,965500,2011,0,0,0,0,0,0,10
54,001,965500,2012,0,0,0,0,0,0,40
54,001,965500,2013,0,0,0,0,0,0,2
54,001,965500,2014,0,0,0,0,0,0,0
54,001,965500,2015,0,0,0,0,0,0,0
54,001,965500,2016,0,0,0,0,0,0,0
54,001,965500,2017,0,0,0,0,0,0,0
54,001,965500,2018,0,0,0,0,0,0,30
54,001,965500,2019,0,0,0,0,0,0,0
54,001,965500,2020,0,0,0,0,3,0,3
54,001,965500,2021,0,0,0,0,0,0,2
54,001,965500,2022,0,0,0,0,0,0,50
54,001,965500,2023,0,0,0,0,0,0,4
54,001,965500,2024,0,0,0,0,0,0,0
54,001,965500,2025,0,0,1,0,1,0,87
54,001,965500,2026,0,0,0,0,0,0,3
54,001,965500,2027,0,0,0,0,0,0,0
54,001,965500,2028,0,0,0,0,0,0,0
54,001,965500,2029,0,0,0,0,0,0,4
54,001,965500,2030,0,0,0,0,1,0,23
54,001,965500,2031,0,0,0,0,0,0,5
54,001,965500,2032,0,0,0,0,0,0,8
54,001,965500,2033,0,0,0,0,0,0,12
54,001,965500,2034,0,0,0,0,0,0,3
54,001,965500,2035,0,0,0,0,0,0,3
54,001,965500,2036,0,0,0,0,0,0,3
54,001,965500,2037,0,0,0,0,0,0,0
54,001,965500,2038,0,0,0,0,0,0,0
54,001,965500,2039,0,0,0,0,0,0,0
54,001,965500,2040,0,0,0,0,0,0,7
54,001,965500,2041,0,0,0,0,0,0,0
54,001,965500,2042,0,0,0,0,0,0,3
54,001,965500,2043,0,0,0,2,0,0,10
54,001,965500,2044,0,0,0,0,0,0,11
54,001,965500,2045,0,0,0,0,0,0,19
54,001,965500,2046,0,0,0,0,0,0,0
54,001,965500,2047,0,0,0,0,0,0,0
54,001,965500,2048,0,0,0,0,0,0,10
54,001,965500,2049,0,0,0,0,0,0,0
54,001,965500,2050,0,0,0,0,0,0,5
54,001,965500,2051,0,0,0,0,0,0,2
54,001,965500,2052,0,0,0,0,0,0,12
54,001,965500,2053,0,0,0,0,0,0,26
54,001,965500,2054,0,0,0,0,0,0,3
54,001,965500,2055,0,0,0,0,0,0,4
54,001,965500,2056,0,0,0,0,0,0,5
54,001,965500,2057,0,0,0,0,0,0,0
54,001,965500,2058,0,0,0,0,0,0,0
54,001,965500,2059,0,0,0,0,0,0,0
54,001,965500,2060,0,0,0,0,0,0,3
54,001,965500,2061,0,0,0,0,0,0,0
54,001,965500,2062,0,0,0,0,0,0,0
54,001,965500,2063,0,0,0,0,0,0,32
54,001,965500,2064,0,0,0,0,0,0,0
54,001,965500,2065,0,0,0,0,0,0,4
54,001,965500,2066,0,0,3,0,0,0,34
54,001,965500,2067,0,0,0,0,0,0,33
54,001,965500,2068,0,0,0,0,0,0,0
54,001,965500,2069,0,0,0,0,0,0,0
54,001,965500,2070,0,0,0,0,0,0,0
54,001,965500,2071,0,0,0,0,0,0,0
54,001,965500,2072,0,0,0,0,0,0,0
54,001,965500,2073,0,0,0,0,0,0,11
54,001,965500,2074,0,0,0,0,0,0,34
54,001,965500,2075,0,0,0,0,0,0,8
54,001,965500,2076,0,0,0,0,0,0,5
54,001,965500,2077,0,0,0,0,0,0,14
54,001,965500,2078,0,0,0,0,0,0,4
54,001,965500,2079,0,0,0,0,0,0,0
54,001,965500,2080,0,0,0,0,0,0,0
54,001,965500,2081,0,0,0,0,0,0,0
54,001,965500,2082,0,0,0,0,0,0,0
54,001,965500,2083,0,0,0,0,0,0,4
54,001,965500,2084,0,0,0,0,0,0,0
54,001,965500,2085,0,0,0,0,0,0,0
54,001,965500,2086,0,0,1,0,0,0,0
54,001,965500,2087,0,0,0,0,0,0,0
54,001,965500,2088,0,0,0,0,0,0,0
54,001,965500,2089,0,0,0,0,0,0,0
54,001,965500,2090,0,0,0,0,0,0,0
54,001,965500,2091,0,0,0,0,0,0,0
54,001,965500,2092,0,0,0,0,0,0,0
54,001,965500,2093,0,0,0,0,0,0,13
54,001,965500,2094,0,0,0,0,0,0,0
54,001,965500,2095,0,0,0,0,0,0,23
54,001,965500,2096,0,0,0,0,0,0,0
54,001,965500,2097,0,0,0,0,0,0,7
54,001,965500,2098,0,0,0,0,0,0,0
54,001,965500,2099,0,0,0,0,0,0,0
54,001,965500,2100,0,0,0,0,0,0,0
54,001,965500,2101,0,0,0,0,0,0,0
54,001,965500,2102,0,0,0,0,0,0,35
54,001,965500,2103,0,0,0,0,0,0,0
54,001,965500,2104,0,0,0,0,0,0,0
54,001,965500,3000,0,0,0,0,0,0,89
54,001,965500,3001,0,0,0,0,0,0,0
54,001,965500,3002,0,0,0,0,0,0,0
54,001,965500,3003,0,0,0,0,0,0,7
54,001,965500,3004,0,0,0,0,0,0,64
54,001,965500,3005,0,0,0,0,0,0,18
54,001,965500,3006,0,0,0,0,0,0,4
54,001,965500,3007,0,0,0,0,0,0,8
54,001,965500,3008,0,0,0,0,0,0,1
54,001,965500,3009,0,0,0,0,0,0,0
54,001,965500,3010,0,0,0,0,0,0,2
54,001,965500,3011,0,0,0,0,0,0,0
54,001,965500,3012,0,0,0,0,0,0,3
54,001,965500,3013,0,0,0,0,0,0,0
54,001,965500,3014,0,0,0,0,0,0,4
54,001,965500,3015,0,0,0,0,0,0,0
54,001,965500,3016,0,0,0,0,0,0,0
54,001,965500,3017,0,0,0,0,0,0,0
54,001,965500,3018,0,0,0,0,0,0,1
54,001,965500,3019,0,0,0,0,0,0,5
54,001,965500,3020,0,0,0,0,0,0,0
54,001,965500,3021,0,0,0,0,0,0,0
54,001,965500,3022,0,0,0,0,0,0,0
54,001,965500,3023,0,0,0,0,0,0,0
54,001,965500,3024,0,0,0,0,0,0,0
54,001,965500,3025,0,0,0,0,0,0,0
54,001,965500,3026,0,0,0,0,0,0,10
54,001,965500,3027,0,0,0,0,0,0,4
54,001,965500,3028,0,0,0,0,0,0,0
54,001,965500,3029,0,0,0,0,0,0,0
54,001,965500,3030,0,0,0,0,0,0,19
54,001,965500,3031,0,0,0,0,0,0,63
54,001,965500,3032,0,0,0,0,0,0,0
54,001,965500,3033,0,0,0,0,0,0,30
54,001,965500,3034,0,0,0,0,0,0,0
54,001,965500,3035,0,0,0,0,0,0,7
54,001,965500,3036,0,0,1,0,0,0,23
54,001,965500,3037,0,0,0,0,0,0,16
54,001,965500,3038,0,0,0,0,0,0,0
54,001,965500,3039,0,0,0,0,0,0,2
54,001,965500,3040,0,0,0,0,0,0,0
54,001,965500,3041,0,0,0,0,0,0,27
54,001,965500,3042,0,0,0,0,0,0,8
54,001,965500,3043,0,0,0,0,0,0,12
54,001,965500,3044,0,0,0,0,0,0,62
54,001,965500,3045,0,0,0,0,0,0,1
54,001,965500,3046,0,0,0,0,0,0,12
54,001,965500,3047,0,0,0,0,0,0,9
54,001,965500,3048,0,0,0,0,0,0,0
54,001,965500,3049,0,3,0,0,0,0,63
54,001,965500,3050,0,0,0,0,0,0,59
54,001,965500,3051,0,0,0,0,0,0,101
54,001,965500,3052,0,0,0,0,0,0,0
54,001,965500,3053,0,0,0,0,0,0,0
54,001,965500,3054,0,0,0,0,0,0,0
54,001,965500,3055,0,1,0,0,0,0,100
54,001,965500,3056,0,0,0,0,0,0,6
54,001,965500,3057,0,0,0,0,0,0,2
54,001,965500,3058,0,0,0,0,0,0,12
54,001,965500,3059,0,0,0,0,0,0,12
54,001,965500,3060,0,0,0,0,0,0,0
54,001,965500,3061,0,0,0,0,0,0,0
54,001,965500,3062,0,0,0,0,0,0,0
54,001,965500,3063,0,0,0,0,0,0,18
54,001,965500,3064,0,1,0,0,0,0,14
54,001,965500,3065,0,0,0,0,0,0,17
54,001,965500,3066,0,0,0,0,0,0,25
54,001,965500,3067,0,0,0,0,0,0,10
54,001,965500,3068,0,0,0,0,0,0,0
54,001,965500,3069,0,0,0,0,0,0,0
54,001,965500,3070,0,0,0,0,0,0,0
54,001,965500,3071,0,0,0,0,0,0,0
54,001,965500,3072,0,0,0,0,0,0,0
54,001,965500,3073,0,0,0,0,0,0,2
54,001,965500,3074,0,0,0,0,0,0,0
54,001,965500,3075,0,0,0,0,0,0,0
54,001,965500,3076,0,0,0,0,0,0,0
54,001,965500,3077,0,0,0,0,0,0,0
54,001,965500,3078,0,0,0,0,0,0,0
54,001,965500,3079,0,0,0,0,0,0,16
54,001,965500,3080,0,0,0,0,0,0,2
54,001,965500,3081,0,0,0,0,0,0,16
54,001,965500,3082,0,0,0,0,0,0,0
