state,county,tract,block,aian,api,black,hispanic,other,white
46,003,973600,1000,0,0,0,0,0,2
46,003,973600,1001,0,0,0,0,0,4
46,003,973600,1002,0,0,0,0,0,6
46,003,973600,1003,0,0,0,0,1,7
46,003,973600,1004,0,0,0,0,0,2
46,003,973600,1005,0,0,0,0,0,6
46,003,973600,1006,0,0,0,0,0,2
46,003,973600,1007,0,0,0,0,0,9
46,003,973600,1008,0,0,0,0,0,1
46,003,973600,1009,0,0,0,0,0,5
46,003,973600,1010,0,0,0,0,0,0
46,003,973600,1011,0,0,0,0,0,0
46,003,973600,1012,0,0,0,0,0,4
46,003,973600,1013,0,0,0,0,0,0
46,003,973600,1014,0,0,0,0,0,4
46,003,973600,1015,0,0,0,0,0,5
46,003,973600,1016,0,0,0,0,0,0
46,003,973600,1017,0,0,0,0,0,6
46,003,973600,1018,0,0,0,0,0,2
46,003,973600,1019,0,0,0,0,0,2
46,003,973600,1020,0,0,0,0,0,0
46,003,973600,1021,0,0,0,0,0,2
46,003,973600,1022,0,0,0,0,0,0
46,003,973600,1023,0,0,0,0,0,4
46,003,973600,1024,0,0,0,0,0,4
46,003,973600,1025,0,0,0,0,0,0
46,003,973600,1026,0,0,0,0,0,0
46,003,973600,1027,0,0,0,0,0,2
46,003,973600,1028,0,0,0,0,0,0
46,003,973600,1029,0,0,0,0,0,0
46,003,973600,1030,0,0,0,0,0,0
46,003,973600,1031,0,0,0,0,0,0
46,003,973600,1032,0,0,0,0,0,0
46,003,973600,1033,0,0,0,0,0,0
46,003,973600,1034,0,0,0,0,0,0
46,003,973600,1035,0,0,0,0,0,0
46,003,973600,1036,0,0,0,0,0,0
46,003,973600,1037,0,0,0,0,0,1
46,003,973600,1038,0,0,0,0,0,0
46,003,973600,1039,0,0,0,0,0,5
46,003,973600,1040,0,0,0,0,0,0
46,003,973600,1041,0,0,0,0,0,0
46,003,973600,1042,1,0,0,0,0,0
46,003,973600,1043,0,0,0,0,0,0
46,003,973600,1044,0,0,0,0,0,0
46,003,973600,1045,0,0,0,0,0,3
46,003,973600,1046,0,0,0,0,0,5
46,003,973600,1047,0,0,0,0,0,5
46,003,973600,1048,0,0,0,0,0,0
46,003,973600,1049,0,0,0,0,0,2
46,003,973600,1050,0,0,0,0,0,2
46,003,973600,1051,0,0,0,0,0,0
46,003,973600,1052,0,0,0,0,0,8
46,003,973600,1053,0,0,0,0,0,1
46,003,973600,1054,0,0,0,15,0,7
46,003,973600,1055,0,0,0,0,0,6
46,003,973600,1056,0,0,0,0,0,2
46,003,973600,1057,0,0,0,0,0,6
46,003,973600,1058,0,0,0,0,0,2
46,003,973600,1059,0,0,0,0,0,4
46,003,973600,1060,0,0,0,0,0,3
46,003,973600,1061,0,0,0,0,0,0
46,003,973600,1062,0,0,0,0,0,7
46,003,973600,1063,0,0,0,0,0,0
46,003,973600,1064,0,0,0,0,0,5
46,003,973600,1065,0,0,0,0,1,7
46,003,973600,1066,0,0,0,0,0,1
46,003,973600,1067,0,0,0,0,0,6
46,003,973600,1068,0,0,0,0,0,8
46,003,973600,1069,0,0,0,0,0,4
46,003,973600,1070,0,0,0,0,1,42
46,003,973600,1071,0,0,0,0,0,7
46,003,973600,1072,0,0,0,0,0,0
46,003,973600,1073,0,0,0,0,0,5
46,003,973600,1074,0,0,0,0,0,0
46,003,973600,1075,0,0,0,0,0,5
46,003,973600,1076,0,0,0,0,0,3
46,003,973600,1077,0,0,0,0,0,2
46,003,973600,1078,0,0,0,0,0,3
46,003,973600,1079,0,0,0,0,0,0
46,003,973600,1080,0,0,0,0,0,0
46,003,973600,1081,0,0,0,0,0,0
46,003,973600,1082,0,0,0,0,0,1
46,003,973600,1083,0,0,0,0,0,4
46,003,973600,1084,0,0,0,0,0,0
46,003,973600,1085,0,0,0,0,0,0
46,003,973600,1086,0,0,0,0,0,2
46,003,973600,1087,0,0,0,0,0,0
46,003,973600,1088,0,0,0,0,0,0
46,003,973600,1089,0,0,0,0,0,5
46,003,973600,1090,0,0,0,0,0,0
46,003,973600,1091,0,0,0,0,0,0
46,003,973600,1092,0,0,0,0,0,8
46,003,973600,1093,0,0,0,0,0,7
46,003,973600,1094,0,0,0,0,0,10
46,003,973600,1095,0,0,0,0,0,4
46,003,973600,1096,0,0,0,0,0,3
46,003,973600,1097,0,0,0,0,0,4
46,003,973600,1098,0,0,0,0,0,12
46,003,973600,1099,0,0,0,0,0,4
46,003,973600,1100,0,0,0,0,0,5
46,003,973600,1101,0,0,0,0,0,0
46,003,973600,1102,0,0,0,0,0,0
46,003,973600,1103,0,0,0,0,0,0
46,003,973600,1104,0,0,0,0,0,0
46,003,973600,1105,0,0,0,0,0,3
46,003,973600,1106,0,0,0,0,0,2
46,003,973600,1107,0,0,0,0,0,0
46,003,973600,1108,0,0,0,0,0,2
46,003,973600,1109,0,0,0,0,0,8
46,003,973600,1110,0,0,0,0,0,0
46,003,973600,1111,0,0,0,0,0,5
46,003,973600,1112,0,0,0,0,0,3
46,003,973600,1113,0,0,0,0,0,6
46,003,973600,1114,0,0,0,0,0,15
46,003,973600,1115,0,0,0,0,0,2
46,003,973600,1116,0,0,0,0,0,0
46,003,973600,1117,0,0,0,0,0,0
46,003,973600,1118,0,0,0,0,0,0
46,003,973600,1119,0,0,0,0,0,1
46,003,973600,1120,0,0,0,0,0,2
46,003,973600,1121,0,0,0,0,0,0
46,003,973600,1122,0,0,0,0,0,0
46,003,973600,1123,0,0,0,0,0,0
46,003,973600,1124,0,0,0,0,0,0
46,003,973600,1125,0,0,0,0,0,0
46,003,973600,1126,0,0,0,0,0,0
46,003,973600,1127,0,0,0,0,0,0
46,003,973600,1128,0,0,0,0,0,0
46,003,973600,1129,0,0,0,0,0,3
46,003,973600,1130,0,0,0,0,0,0
46,003,973600,1131,0,0,0,0,0,0
46,003,973600,1132,0,0,0,0,0,12
46,003,973600,1133,0,0,0,0,0,0
46,003,973600,1134,0,0,0,0,0,0
46,003,973600,1135,0,0,0,0,0,2
46,003,973600,1136,0,0,0,0,0,0
46,003,973600,1137,0,0,0,0,0,4
46,003,973600,1138,0,0,0,0,0,3
46,003,973600,1139,0,0,0,0,0,1
46,003,973600,1140,0,0,0,0,0,6
46,003,973600,1141,0,0,0,0,0,5
46,003,973600,1142,0,0,0,0,0,0
46,003,973600,1143,0,0,0,0,0,0
46,003,973600,1144,0,0,0,0,0,2
46,003,973600,1145,0,0,0,0,0,5
46,003,973600,1146,0,0,0,0,0,3
46,003,973600,1147,0,0,0,0,0,0
46,003,973600,1148,0,0,0,0,0,15
46,003,973600,1149,0,0,0,0,0,4
46,003,973600,1150,0,0,0,0,0,3
46,003,973600,1151,0,0,0,0,0,0
46,003,973600,1152,0,0,0,0,0,0
46,003,973600,1153,0,0,0,0,0,4
