state_code,county,tract,block,aian,api,black,hispanic,other,white
50,001,960100,1000,0,0,0,1,3,130
50,001,960100,1001,0,0,0,0,0,0
50,001,960100,1002,0,0,0,2,0,100
50,001,960100,1003,0,0,0,0,0,0
50,001,960100,1004,0,0,0,0,0,0
50,001,960100,1005,0,0,0,0,0,10
50,001,960100,1006,0,0,0,0,1,56
50,001,960100,1007,0,0,0,0,0,0
50,001,960100,1008,0,0,0,0,0,0
50,001,960100,1009,0,0,0,3,0,42
50,001,960100,1010,0,0,0,0,0,0
50,001,960100,1011,0,0,0,0,0,2
50,001,960100,1012,0,0,0,0,0,5
50,001,960100,1013,0,5,0,0,0,169
50,001,960100,1014,0,0,0,0,2,0
50,001,960100,1015,0,0,0,0,0,0
50,001,960100,1016,0,0,0,0,0,0
50,001,960100,1017,0,0,0,0,0,3
50,001,960100,1018,0,0,0,0,0,0
50,001,960100,1019,0,1,0,0,0,5
50,001,960100,1020,0,0,0,0,0,0
50,001,960100,1021,0,0,0,0,0,6
50,001,960100,1022,0,2,0,0,0,2
50,001,960100,1023,0,0,0,0,0,0
50,001,960100,1024,0,0,0,0,0,0
50,001,960100,1025,0,0,0,0,2,72
50,001,960100,1026,0,0,0,0,0,0
50,001,960100,1027,0,0,0,0,0,6
50,001,960100,1028,0,0,0,0,0,3
50,001,960100,1029,0,0,0,0,0,5
50,001,960100,1030,0,0,0,0,0,20
50,001,960100,1031,0,0,0,0,0,0
50,001,960100,1032,0,1,0,0,0,119
50,001,960100,1033,0,0,0,0,1,7
50,001,960100,1034,0,0,0,0,0,0
50,001,960100,1035,0,0,0,0,0,5
50,001,960100,1036,0,0,0,0,0,0
50,001,960100,1037,0,0,0,0,0,3
50,001,960100,1038,0,0,0,0,0,2
50,001,960100,1039,0,0,0,0,0,24
50,001,960100,1040,0,0,0,0,0,44
50,001,960100,1041,0,0,0,0,0,17
50,001,960100,1042,0,0,0,0,0,5
50,001,960100,1043,0,1,0,0,0,5
50,001,960100,1044,0,0,0,0,0,0
50,001,960100,1045,0,0,0,0,0,24
50,001,960100,1046,0,0,0,0,0,31
50,001,960100,1047,0,0,0,0,0,42
50,001,960100,1048,0,0,0,0,0,13
50,001,960100,1049,0,0,0,0,0,0
50,001,960100,1050,0,0,0,0,0,0
50,001,960100,1051,0,0,0,0,3,9
50,001,960100,1052,0,0,0,0,0,9
50,001,960100,2000,0,0,0,0,0,14
