state,county,tract,block,aian,api,black,hispanic,other,white
49,001,100100,1000,0,0,0,0,0,0
49,001,100100,1001,0,0,0,0,0,0
49,001,100100,1002,0,0,0,0,0,0
49,001,100100,1003,0,0,0,0,0,0
49,001,100100,1004,0,0,0,0,0,0
49,001,100100,1005,0,0,0,0,0,0
49,001,100100,1006,0,0,0,0,0,0
49,001,100100,1007,0,0,0,0,0,0
49,001,100100,1008,0,0,0,0,0,0
49,001,100100,1009,0,0,0,0,0,0
49,001,100100,1010,0,0,0,0,0,0
49,001,100100,1011,0,0,0,0,0,0
49,001,100100,1012,0,0,0,0,0,0
49,001,100100,1013,0,0,0,0,0,1
49,001,100100,1014,0,0,0,0,0,0
49,001,100100,1015,0,0,0,0,0,0
49,001,100100,1016,0,0,0,0,0,0
49,001,100100,1017,0,0,0,0,0,0
49,001,100100,1018,0,0,0,0,0,0
49,001,100100,1019,0,0,0,0,0,0
49,001,100100,1020,0,0,0,0,0,0
49,001,100100,1021,0,0,0,0,0,0
49,001,100100,1022,0,0,0,0,0,0
49,001,100100,1023,0,0,0,0,0,0
49,001,100100,1024,0,0,0,0,0,0
49,001,100100,1025,0,0,0,0,0,0
49,001,100100,1026,0,0,0,0,0,0
49,001,100100,1027,0,0,0,0,0,0
49,001,100100,1028,0,0,0,0,0,0
49,001,100100,1029,0,0,0,0,0,0
49,001,100100,1030,0,0,0,0,0,0
49,001,100100,1031,0,0,0,0,0,0
49,001,100100,1032,0,0,0,0,0,0
49,001,100100,1033,0,0,0,0,0,0
49,001,100100,1034,0,0,0,0,0,0
49,001,100100,1035,0,0,0,0,0,0
49,001,100100,1036,0,0,0,0,0,0
49,001,100100,1037,0,0,0,0,0,0
49,001,100100,1038,0,0,0,0,0,0
49,001,100100,1039,0,0,0,0,0,0
49,001,100100,1040,0,0,0,0,0,0
49,001,100100,1041,0,0,0,0,0,0
49,001,100100,1042,0,0,0,0,0,0
49,001,100100,1043,0,0,0,0,0,0
49,001,100100,1044,0,0,0,0,0,0
49,001,100100,1045,0,0,0,0,0,0
49,001,100100,1046,0,0,0,0,0,0
49,001,100100,1047,0,0,0,0,0,0
49,001,100100,1048,0,0,0,0,0,0
49,001,100100,1049,0,0,0,0,0,0
49,001,100100,1050,0,0,0,0,0,0
49,001,100100,1051,0,0,0,0,0,0
49,001,100100,1052,0,0,0,0,0,0
49,001,100100,1053,0,0,0,0,0,0
49,001,100100,1054,0,0,0,0,0,0
49,001,100100,1055,0,0,0,0,0,0
49,001,100100,1056,0,0,0,0,0,0
49,001,100100,1057,0,0,0,0,0,0
49,001,100100,1058,0,0,0,0,0,0
49,001,100100,1059,0,0,0,0,0,0
49,001,100100,1060,0,0,0,0,0,0
49,001,100100,1061,0,0,0,0,0,0
49,001,100100,1062,0,0,0,0,0,0
49,001,100100,1063,0,0,0,0,0,0
49,001,100100,1064,0,0,0,0,0,0
49,001,100100,1065,0,0,0,0,0,0
49,001,100100,1066,0,0,0,0,0,0
49,001,100100,1067,0,0,0,0,0,0
49,001,100100,1068,0,0,0,0,0,0
49,001,100100,1069,0,0,0,0,0,0
49,001,100100,1070,0,0,0,0,0,0
49,001,100100,1071,0,0,0,0,0,0
49,001,100100,1072,0,0,0,0,0,0
49,001,100100,1073,0,0,0,0,0,0
49,001,100100,1074,0,0,0,0,0,0
49,001,100100,1075,0,0,0,0,0,0
49,001,100100,1076,0,0,0,0,0,0
49,001,100100,1077,0,0,0,0,0,0
49,001,100100,1078,0,0,0,0,0,0
49,001,100100,1079,0,0,0,0,0,0
49,001,100100,1080,0,0,0,0,0,0
49,001,100100,1081,0,0,0,0,0,0
49,001,100100,1082,0,0,0,0,0,0
49,001,100100,1083,0,0,0,0,0,0
49,001,100100,1084,0,0,0,5,0,12
49,001,100100,1085,0,0,0,0,0,0
49,001,100100,1086,0,0,0,0,0,0
49,001,100100,1087,0,0,0,0,0,0
49,001,100100,1088,0,0,0,0,0,0
49,001,100100,1089,0,0,0,0,0,0
49,001,100100,1090,0,0,0,0,0,2
49,001,100100,1091,0,0,0,0,0,0
49,001,100100,1092,0,0,0,0,0,0
49,001,100100,1093,0,0,0,0,0,0
49,001,100100,1094,0,0,0,0,0,0
49,001,100100,1095,0,0,0,0,0,0
49,001,100100,1096,0,0,0,0,0,0
49,001,100100,1097,0,0,0,0,0,0
49,001,100100,1098,0,0,0,0,0,0
49,001,100100,1099,0,0,0,0,0,0
49,001,100100,1100,0,0,0,0,0,0
49,001,100100,1101,0,0,0,0,0,0
49,001,100100,1102,0,0,0,0,0,0
49,001,100100,1103,0,0,0,0,0,0
49,001,100100,1104,0,0,0,0,0,0
49,001,100100,1105,0,0,0,0,0,0
49,001,100100,1106,0,0,0,0,0,0
49,001,100100,1107,0,0,0,0,0,0
49,001,100100,1108,0,0,0,0,0,0
49,001,100100,1109,0,0,0,0,0,0
49,001,100100,1110,0,0,0,0,0,0
49,001,100100,1111,0,0,0,0,0,0
49,001,100100,1112,0,0,0,0,0,0
49,001,100100,1113,0,0,0,0,0,0
49,001,100100,1114,0,0,0,0,0,0
49,001,100100,1115,0,0,0,0,0,0
49,001,100100,1116,0,0,0,0,0,0
49,001,100100,1117,0,0,0,0,0,0
49,001,100100,1118,0,0,0,0,0,0
49,001,100100,1119,0,0,0,0,0,0
49,001,100100,1120,0,0,0,0,0,0
49,001,100100,1121,0,0,0,0,0,0
49,001,100100,1122,0,0,0,0,0,0
49,001,100100,1123,0,0,0,0,0,0
49,001,100100,1124,0,0,0,0,0,0
49,001,100100,1125,0,0,0,0,0,0
49,001,100100,1126,0,0,0,0,0,0
49,001,100100,1127,0,0,0,0,0,0
49,001,100100,1128,0,0,0,0,0,0
49,001,100100,1129,0,0,0,0,0,0
49,001,100100,1130,0,0,0,0,0,0
49,001,100100,1131,0,0,0,0,0,0
49,001,100100,1132,0,0,0,0,0,0
49,001,100100,1133,0,0,0,0,0,0
49,001,100100,1134,0,0,0,0,0,0
49,001,100100,1135,0,0,0,0,0,0
49,001,100100,1136,0,0,0,0,0,0
49,001,100100,1137,0,0,0,0,0,0
49,001,100100,1138,0,0,0,0,0,0
49,001,100100,1139,0,0,0,0,0,0
49,001,100100,1140,0,0,0,0,0,0
49,001,100100,1141,0,0,0,0,0,0
49,001,100100,1142,0,0,0,0,0,0
49,001,100100,1143,0,0,0,0,0,0
49,001,100100,1144,0,0,0,0,0,0
49,001,100100,1145,0,0,0,0,0,0
49,001,100100,1146,0,0,0,0,0,0
49,001,100100,1147,0,0,0,0,0,0
49,001,100100,1148,0,0,0,0,0,0
49,001,100100,1149,0,0,0,0,0,0
49,001,100100,1150,0,0,0,0,0,0
49,001,100100,1151,0,0,0,0,0,0
49,001,100100,1152,0,0,0,0,0,0
49,001,100100,1153,0,0,0,0,0,0
49,001,100100,1154,0,0,0,0,0,0
49,001,100100,1155,0,0,0,0,0,0
49,001,100100,1156,0,0,0,0,0,0
49,001,100100,1157,0,0,0,0,0,0
49,001,100100,1158,0,0,0,0,0,0
49,001,100100,1159,0,0,0,0,0,0
49,001,100100,1160,0,0,0,0,0,0
49,001,100100,1161,0,0,0,0,0,0
49,001,100100,1162,0,0,0,0,0,0
49,001,100100,1163,0,0,0,0,0,0
49,001,100100,1164,0,0,0,0,0,0
49,001,100100,1165,0,0,0,0,0,0
49,001,100100,1166,0,0,0,0,0,0
49,001,100100,1167,0,0,0,0,0,0
49,001,100100,1168,0,0,0,0,0,0
49,001,100100,1169,0,0,0,0,0,0
49,001,100100,1170,0,0,0,0,0,0
49,001,100100,1171,1,0,0,0,0,2
49,001,100100,1172,0,0,0,0,0,0
49,001,100100,1173,0,0,0,0,0,0
