state_code,county,tract,block,aapi,aian,black,hispanic,multi,other,white
09,001,010101,1000,0,0,0,0,0,0,0
09,001,010101,1001,25,0,0,9,3,2,249
09,001,010101,1002,0,0,0,0,0,0,2
09,001,010101,1003,0,0,0,0,0,0,0
09,001,010101,1004,0,0,0,0,0,0,0
09,001,010101,1005,0,0,0,0,0,0,0
09,001,010101,1006,0,0,0,0,0,0,0
09,001,010101,1007,0,0,0,4,0,0,65
09,001,010101,1008,1,0,2,3,0,0,12
09,001,010101,1009,0,0,0,0,1,0,91
09,001,010101,1010,1,0,0,4,0,0,97
09,001,010101,1011,0,0,0,0,0,0,2
09,001,010101,1012,5,0,0,7,0,4,137
09,001,010101,1013,0,0,0,0,0,0,0
09,001,010101,1014,0,0,0,0,0,0,0
09,001,010101,1015,0,0,0,0,0,0,0
09,001,010101,1016,0,0,0,0,0,0,0
09,001,010101,2000,0,0,0,0,0,0,0
09,001,010101,2001,13,0,1,10,0,0,156
09,001,010101,2002,2,0,0,0,2,0,16
09,001,010101,2003,0,0,0,0,0,0,0
09,001,010101,2004,0,0,0,0,0,0,2
09,001,010101,2005,0,0,0,0,0,0,2
09,001,010101,2006,0,0,0,0,0,0,0
09,001,010101,2007,0,0,0,0,0,0,0
09,001,010101,2008,0,0,0,0,0,0,10
09,001,010101,2009,0,0,0,0,0,0,32
09,001,010101,2010,5,0,0,2,0,0,112
09,001,010101,2011,0,0,0,0,0,0,0
09,001,010101,2012,0,0,3,7,0,0,10
09,001,010101,2013,22,0,0,10,0,0,183
09,001,010101,2014,3,0,0,3,0,0,87
09,001,010101,2015,0,0,0,0,0,0,11
09,001,010101,2016,0,0,3,6,0,0,32
09,001,010101,2017,0,0,0,0,0,0,0
09,001,010101,3000,3,0,0,0,0,0,9
09,001,010101,3001,0,0,0,0,0,0,0
09,001,010101,3002,12,0,3,16,0,0,166
09,001,010101,3003,0,0,0,0,0,0,0
09,001,010101,3004,0,0,0,0,0,0,8
09,001,010101,3005,0,0,0,0,0,0,6
09,001,010101,3006,0,0,0,1,0,0,7
09,001,010101,3007,0,0,0,0,0,0,0
09,001,010101,3008,0,0,0,0,0,0,12
09,001,010101,3009,0,0,0,0,0,0,0
09,001,010101,3010,0,0,0,0,0,0,0
09,001,010101,3011,0,0,0,3,0,0,57
09,001,010101,3012,0,0,0,0,0,0,0
09,001,010101,3013,0,0,0,0,0,0,18
09,001,010101,3014,5,0,0,6,0,0,149
09,001,010101,3015,0,0,0,5,0,0,2
09,001,010101,3016,0,0,0,0,0,0,0
09,001,010101,3017,0,0,0,0,0,0,0
09,001,010101,3018,0,0,0,1,0,0,5
09,001,010101,3019,0,0,0,0,0,0,0
09,001,010101,3020,0,0,0,0,0,0,0
09,001,010101,3021,0,0,0,0,0,0,4
09,001,010101,3022,0,0,0,0,0,0,34
09,001,010101,3023,0,0,0,0,0,0,0
09,001,010101,3024,0,0,0,0,0,0,0
09,001,010101,3025,0,0,0,2,0,0,57
09,001,010101,3026,0,0,0,0,0,0,1
09,001,010101,3027,0,0,8,0,0,0,50
09,001,010101,3028,0,0,0,0,0,0,8
09,001,010101,3029,3,0,0,14,4,0,33
09,001,010101,3030,5,0,1,0,0,0,59
09,001,010101,3031,0,0,0,0,0,0,4
09,001,010101,3032,0,0,0,0,0,0,0
09,001,010101,3033,0,0,0,0,0,0,0
09,001,010101,3034,1,0,0,5,1,1,149
09,001,010101,3035,0,0,0,0,0,0,0
09,001,010101,3036,3,0,0,0,0,0,14
09,001,010101,3037,4,0,0,0,0,0,0
09,001,010101,3038,0,0,0,0,0,0,0
09,001,010101,3039,0,0,0,0,0,0,3
09,001,010101,3040,0,0,0,0,0,0,6
09,001,010101,3041,0,0,0,0,0,0,33
09,001,010101,3042,12,0,6,11,5,0,352
09,001,010101,3043,0,0,0,0,0,0,19
09,001,010101,3044,0,0,0,0,0,0,0
09,001,010101,3045,0,0,0,0,0,0,1
09,001,010101,3046,0,0,0,0,0,0,0
09,001,010101,3047,0,0,0,0,0,0,3
09,001,010101,3048,0,0,0,0,0,0,0
09,001,010101,3049,2,0,0,0,0,0,22
09,001,010101,3050,0,0,0,0,0,0,0
