state_code,county,tract,block,aapi,aian,black,hispanic,multi,other,white
44,001,030100,1000,0,0,0,2,2,0,19
44,001,030100,1001,0,0,0,0,0,0,17
44,001,030100,1002,0,0,0,0,2,0,6
44,001,030100,1003,0,0,0,0,0,0,28
44,001,030100,1004,0,0,0,0,4,0,14
44,001,030100,1005,0,0,0,0,0,0,13
44,001,030100,1006,0,0,0,0,0,0,28
44,001,030100,1007,0,0,0,0,0,0,23
44,001,030100,1008,10,0,0,2,3,0,146
44,001,030100,1009,0,0,0,0,0,0,15
44,001,030100,1010,0,0,0,0,0,0,7
44,001,030100,1011,0,0,0,0,0,0,0
44,001,030100,1012,0,0,0,0,0,0,0
44,001,030100,1013,26,0,8,12,14,1,441
44,001,030100,1014,0,0,0,0,2,4,24
44,001,030100,1015,0,0,0,0,0,0,24
44,001,030100,1016,1,0,0,3,0,1,27
44,001,030100,1017,0,0,0,0,2,0,20
44,001,030100,1018,0,0,0,0,0,0,16
44,001,030100,1019,0,0,2,0,0,0,23
44,001,030100,1020,2,0,0,5,0,0,22
44,001,030100,1021,0,0,0,0,0,0,15
44,001,030100,1022,4,0,0,0,0,0,21
44,001,030100,1023,0,0,0,0,0,0,39
44,001,030100,1024,0,0,0,0,0,0,35
44,001,030100,1025,0,0,0,0,0,0,19
44,001,030100,1026,2,0,0,1,0,0,23
44,001,030100,1027,0,0,0,0,0,0,11
44,001,030100,1028,0,0,0,0,0,0,28
44,001,030100,1029,0,0,0,0,0,0,23
44,001,030100,1030,0,0,0,3,0,0,25
44,001,030100,1031,1,0,0,0,5,0,51
44,001,030100,1032,0,0,0,0,0,0,15
44,001,030100,1033,0,0,0,0,0,0,0
44,001,030100,1034,1,0,0,3,0,3,17
44,001,030100,1035,0,0,0,0,0,0,0
44,001,030100,1036,9,1,0,4,1,0,111
44,001,030100,2000,7,1,0,6,6,1,260
44,001,030100,2001,2,0,0,0,2,0,29
44,001,030100,2002,0,0,0,0,0,0,19
44,001,030100,2003,0,0,0,0,0,0,26
44,001,030100,2004,0,0,0,0,0,0,19
44,001,030100,2005,0,0,0,0,0,0,27
44,001,030100,2006,0,0,0,0,0,0,36
44,001,030100,2007,0,0,0,0,0,0,29
44,001,030100,2008,1,0,0,0,0,0,29
44,001,030100,2009,0,0,0,0,0,0,13
44,001,030100,2010,0,0,0,0,0,0,31
44,001,030100,2011,0,0,0,0,0,0,0
44,001,030100,2012,1,0,0,0,0,0,15
44,001,030100,2013,4,0,0,0,0,0,44
44,001,030100,2014,3,0,2,0,0,0,24
44,001,030100,2015,0,0,0,0,0,0,39
44,001,030100,2016,0,0,0,0,1,0,41
44,001,030100,2017,0,0,0,0,0,0,20
44,001,030100,2018,0,0,0,0,0,0,9
44,001,030100,2019,1,0,0,0,0,0,40
44,001,030100,2020,0,0,0,0,0,0,0
44,001,030100,2021,5,0,0,2,2,0,85
44,001,030100,2022,0,0,0,0,0,0,0
44,001,030100,3000,5,0,0,2,3,0,269
44,001,030100,3001,0,0,0,1,0,0,45
44,001,030100,3002,0,0,0,0,0,0,19
44,001,030100,3003,0,0,0,0,0,0,26
44,001,030100,3004,0,0,0,0,0,0,28
44,001,030100,3005,0,0,0,0,0,0,35
44,001,030100,3006,0,0,0,0,0,0,40
44,001,030100,3007,0,0,0,0,0,0,13
44,001,030100,3008,0,0,0,0,0,0,24
44,001,030100,3009,0,0,2,0,0,0,9
44,001,030100,3010,0,0,0,0,0,0,47
44,001,030100,3011,0,0,0,1,0,0,70
44,001,030100,3012,0,0,0,0,0,0,22
44,001,030100,3013,1,0,0,0,0,0,46
44,001,030100,3014,0,0,0,0,2,0,41
44,001,030100,3015,0,0,0,0,0,0,43
44,001,030100,3016,0,0,0,0,1,0,36
44,001,030100,3017,1,0,0,2,0,0,169
44,001,030100,3018,0,0,0,0,0,0,13
44,001,030100,3019,0,0,0,2,0,0,28
44,001,030100,3020,0,0,1,2,0,0,20
44,001,030100,3021,0,0,0,0,0,0,0
44,001,030100,3022,0,0,0,0,0,0,22
44,001,030100,3023,0,0,1,0,0,0,20
44,001,030100,3024,0,0,0,0,0,0,23
44,001,030100,3025,0,0,0,2,0,0,20
44,001,030100,3026,0,0,0,0,0,0,16
44,001,030100,3027,0,0,0,0,0,0,6
44,001,030100,3028,0,0,0,0,0,0,27
44,001,030100,3029,0,0,0,0,0,0,16
44,001,030100,3030,0,0,0,0,0,0,0
44,001,030100,3031,0,0,0,0,0,0,0
44,001,030100,3032,0,0,0,0,0,0,0
44,001,030100,4000,0,0,0,0,0,0,34
